"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"B cells (PLA+)",0,0,80,0,-0.570731016884654,80,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"B cells (PLA−)",0,0,0,602,-0.606273536151986,602,1,0.499999999169435,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD4 T cells",0,0,0,0,-0.359998689003599,6,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA+)",0,0,527,0,-0.306738184301621,527,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD4 T cells (PLA−)",0,0,0,2722,-0.364818500181806,2722,1,0.499999999816312,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD8 T cells",0,0,0,0,-1.16390051684569,4,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA+)",0,0,70,0,-0.498313117092735,70,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"CD8 T cells (PLA−)",0,0,0,1433,-0.0393279251889695,1433,1,0.499999999651082,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA+)",4,0,246,0,0.655787966859613,250,0.016,0.007999999968,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Classical monocytes (PLA−)",0,14,0,2212,0.755731768803644,2226,0.993710691823899,0.496855345688744,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Dendritic cells",0,0,0,0,0.295098442558464,7,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Dendritic cells (PLA−)",0,0,0,36,0.647121928699362,36,1,0.499999986111112,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Early NK cells (PLA+)",1,0,24,0,0.280769839940678,25,0.04,0.0199999992,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Early NK cells (PLA−)",0,0,0,95,0.27200540806944,95,1,0.499999994736842,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA+)",0,0,31,0,0.391256636150052,31,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Intermediate monocytes (PLA−)",0,2,0,264,0.536714304436101,266,0.992481203007519,0.496240599638193,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Monocytes (PLA+)",0,0,12,0,0.43327710517047,12,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Monocytes (PLA−)",0,2,0,4593,-0.168352027779664,4595,0.999564744287269,0.499782372034868,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"NK / Dendritic cells",0,0,0,0,0.897505395395886,14,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"NK cells",0,0,0,0,0.0532423683913143,35,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"NK cells (PLA+)",0,0,4,0,-0.264269964135187,4,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"NK cells (PLA−)",0,0,0,98,0.351244964510045,98,1,0.499999994897959,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Neutrophils",0,0,0,0,-0.0908592333644066,7071,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Neutrophils (PLA+)",1,0,84,0,0.333874341219398,85,0.0117647058823529,0.00588235287197232,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Neutrophils (PLA−)",0,1,0,679,-0.186434358206568,680,0.998529411764706,0.49926470514814,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-B / Non-monocyte cells",0,0,0,0,0.709256273997334,53,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-B cells",0,0,0,0,0.431149738037972,1277,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-T / Non-NK cells",0,0,0,0,0.150272138310557,6912,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-cDCs",0,0,0,0,0.281506252414866,25,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA+)",0,0,252,0,-0.360723600806523,252,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Non-classical monocytes (PLA−)",0,1,0,1438,-0.323524710602279,1439,0.999305072967338,0.499652536136447,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Other immune cells",0,0,0,0,-0.0712195283335861,11,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Plasmacytoid DCs",0,0,0,0,0.27556825898575,3,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"R11",0,0,0,0,-0.0817899007573467,535,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"R13",0,0,0,0,-0.213938079513989,248,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"R16",0,0,0,0,0.723199363477765,4,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"R40",0,0,0,0,0.0628694644101031,273,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Singlets",0,0,0,0,0.0929526446079541,1795,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
"Total B cells",0,0,0,0,-0.843691861933584,2,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
NA,0,0,0,0,-0.211327577740628,475,0,0,"AddModuleScore","Standard",FALSE,"gmm_dist_dual"
